parent_asin,parent_asin_name,creator_favorite,link,category,subcategory,brand,avg_rating,related_asins
B0D4X1VC9X,FUJIFILM Instax Mini LiPlay Hybrid Instant Camera,N,https://www.amazon.in/dp/B0D4X1VC9X,Camera,"Film Cameras, Point & Shoot Cameras","instax,Fujifilm",4.5,"B0D644Q949,B07STDKRBN,B0D4X1VC9X,B07SVH9XR8,B0D63W65D7,B07STF9PQJ,B0D647ST7B"
B0D92Z4GY6,"Vet PRO Hypoallergenic Adult Dog Food, Chicken Flavor, 12 KG,Pack of 1",N,https://www.amazon.in/dp/B0D92Z4GY6,Pet Products,Dog Food,Generic,4.3,B0D92Z4GY6
B01CR0MWWO,Blue Star premium normal standing water dispenser with refrigerator,N,https://www.amazon.in/dp/B01CR0MWWO,Home Improvement,Hot Water Dispenser,Blue Star,3.5,B01CR0MWWO
B07FX2ZLD8,"Sweese Jelvi 4611 Glass Coffee Mugs - Double Wall Insulated Glass Coffee Tea Cup Set with Handle, Perfect for Espresso, Latte, Cappuccino, 8 Oz, Set of 4, 250 Ml",N,https://www.amazon.in/dp/B07FX2ZLD8,Kitchen,Mugs,Sweese,4.2,B07FX2ZLD8
B07G9HC4J2,"Evian Mineral Water, Naturally Filtered Drinking Water, 500ml Bottled Water Crafted by Nature, Case of 24 x 500ml Water Bottles",N,https://www.amazon.in/dp/B07G9HC4J2,Grocery,Water,evian,4.4,B07G9HC4J2
B07H7RP7S4,"Urban Platter Monk Fruit Juice Concentrate 60ml ( 100% Fruit Based, Clean Label, No-Erythritol, Everyday Use Sweetener)",N,https://www.amazon.in/dp/B07H7RP7S4,Grocery,"Syrups, Sweeteners, Extracts & Vanilla",urban platter,3.7,B07H7RP7S4
B07YCC17LD,Urban Forest Brian Leather Wallet & Belt Combo Gift Set for Men,N,https://www.amazon.in/dp/B07YCC17LD,Luggage,Mens Wallets,URBAN FOREST,4.2,"B08372TB7R,B07HCDZHQH,B07TWKX9B1,B07Y826432,B07Y85J2DF,B07Y869VVV,B07YCC17LD,B07Y853XNJ"
B083CVPFPB,Kuchipoo Boys Full Sleeves Regular Fit Cotton T-Shirt,N,https://www.amazon.in/dp/B083CVPFPB,Apparel,T-Shirts,Kuchipoo,4.2,"B083CTKVFH,B083CQ1VMT,B083CQWHJ9,B0CML3ZXDR,B083CX8ZTL,B08JGQGS72,B0CMLLWTQ3,B083CVPFPB,B08JDZ8XFT,B08JG3TB5F,B083CSX5GP"
B08BHPVZB4,Sigma 100-400mm f/5-6.3 DG DN OS Contemporary Lens for Sony E (Black),N,https://www.amazon.in/dp/B08BHPVZB4,Camera,Lenses,Sigma,4.5,B08BHPVZB4
B08BXTDVD7,"FAPBADRI Curtain Eyelet Rings with Flexi Lock, Suitable for Any 1 inch Curtain Rod",N,https://www.amazon.in/dp/B08BXTDVD7,Home,Curtain Linen,FAPBADRI,4.2,"B08BXTDVD7,B08BXT318W,B08HRS6W3T,B08BXTGY22,B08BXVLJZV,B08BXT5291,B08BXTJ21T,B08BXSGWLL,B08BXSGTFL,B08BXSGWSD,B08BXTP68X,B08BXTRLMT,B08BXTTLLX,B08BXTN279,B08BX9M7FL,B08BXTSNJ8,B08BXTH12F,B08BXTSNJ9,B08BXT52CH,B08BXTWHTR,B08BXTBY3R,B08BXS9P69,B08BXTFX5Z,B08BXSYYN7,B08BXSGL7D,B08BXCXM8C,B08BXTBYWW,B08BXTWYTS"
B08C32FFH4,ROYAL SON Men Retro Rectangle Polarized Sunglasses,N,https://www.amazon.in/dp/B08C32FFH4,Apparel,Womens Frames,ROYAL SON,3.9,"B08BP93YPR,B085343916,B08534P7Q1,B08534NDFD,B08C32FFH4"
B08GQ3M4DD,"EZVIZ 1080p Security Camera Indoor WiFi 2Mp| Motion Detection | Smart Tracking | Smart Night Vision| 2-Way Audio| Compatible with Alexa(Ty1,White)",N,https://www.amazon.in/dp/B08GQ3M4DD,Camera,Home Security & Surveillance,EZVIZ,4.1,B08GQ3M4DD
B08KWFC239,"CocoMoco Kids Return Gift Combo Pack for Kids Birthday - 5 Pieces of Play Passport Activity Kit with Flags, Monuments, Capitals, Languages STEM Educational Toy (Multiple)",N,https://www.amazon.in/dp/B08KWFC239,Toy,"Educational Toys, Stationery",CocoMoco Kids,4.3,"B0BTHKJNGG,B0C1CN5TTK,B00I5MDBAG,B07RVM9QLT,B08KWFC239,B0BWJSWRVZ"
B091ZJ1KH6,Autofy DUSTO 1 Year W A R'R'A NT Y Wet & Dry Car Vacuum Cleaner with Copper Coil Motor (Metal Fan – 4.5m Long Wire) - Vacuum Cleaner for car use | car Accessories,N,https://www.amazon.in/dp/B091ZJ1KH6,Automotive,Car Care - Vacuum Cleaners,Autofy,4.0,B091ZJ1KH6
B0963CFL1G,Malkist Cracker Biscuits | Family Pack (144gm),N,https://www.amazon.in/dp/B0963CFL1G,Grocery,Biscuits,Malkist,4.3,"B09V7Q8TXC,B095NK6BLZ,B095NM7BMH,B09X1NF79C,B0B45RQ7JL,B09R3YYJ6G,B0BCY4C75C,B09V4W3CSQ,B0BCYJBGTP,B09639ZW69,B08BMDGSYZ,B09R43MM3M,B09639YZSM,B09X1MD99H,B0BCYK3QR6,B0963CJ9X7,B092MJWT23,B0B426ZV3W,B08BMBR56C,B09X1KNVPD,B09X1QY8S3,B0BJYV2WMF,B0963FKNXG,B09R44K3RF,B0963D4MDJ,B096ZGH3MX,B09X1HMLC8,B096ZFL46Q,B0963CRJZB,B08BMBRGSV,B08BMCQWMX,B09V84LK33,B0963CFL1G"
B09NNFCKDP,"Allen Solly Mens Cotton Ankle Length Socks (Pack Of 3) Black, Dark Grey, White",N,https://www.amazon.in/dp/B09NNFCKDP,Apparel,Calf Socks,Allen Solly,4.1,B09NNFCKDP
B09RB41WTY,"HOKIPO Waterproof Picnic Blanket Beach Mat, (PRNT3918)",N,https://www.amazon.in/dp/B09RB41WTY,"Home,Kitchen","Carpets, Bedsheets and Pillow Covers",HOKIPO,4.4,"B09Q81XHQL,B09Q7ZLTJP,B09Q876PZV,B09Q8DQHVV,B09Q85GCV6,B09Q7ZBGDD,B09RB41WTY,B09Q82N85W,B09Q8F7QW1"
B09STH58CX,"Slovic Sleeping Bag for Adults [Upto - 10°C] | Trekking Bag for Hiking, Camping, Outdoor & Indoor with Extra Fur Lining | Light Weight Camping Accessories | Trekking Accessories | Sleeping Bag for Men",N,https://www.amazon.in/dp/B09STH58CX,Sports,Sleeping bags,SLOVIC,4.1,B09STH58CX
B09W5CJGV3,"Milton Flip Lid 1000 Thermosteel Water Bottle 1 LTR, 24 Hr Hot and Cold I Leak Proof Lid, ISI Certified I Vacuum Insulated I for Office, Gym, School I Silver",N,https://www.amazon.in/dp/B09W5CJGV3,Kitchen,Thermal Drinkware,MILTON,4.2,B09W5CJGV3
B09ZV8TSR8,"Prestige 1.5L PMC 3.0 Plus Multi Kettle/Multi Cooker|Comes with Idli stand, egg boiling rack & Steamer| Glass Lid with Stainless Steel rim|Temperature Control |Power Indicator (Silver, Black)",N,https://www.amazon.in/dp/B09ZV8TSR8,Kitchen,Misc,Prestige,3.9,B09ZV8TSR8
B0B2RC3PD6,Odonil Special Room Freshner (Rose+Jasmine+Lavender) Combo Spray (3 X 170 Ml) - 510 Ml,N,https://www.amazon.in/dp/B0B2RC3PD6,Drugstore,Paper-Toilet and Tissue,Odonil,4.0,B0B2RC3PD6
B0B5KWQYYD,COSMUS Everest Grey 60 Ltrs Rucksack Travel Backpack Bag for Trekking Hiking Bag with Shoe Compartment,N,https://www.amazon.in/dp/B0B5KWQYYD,Luggage,Outdoor & Hiking,COSMUS,4.5,"B09SWV8B4G,B09SWWKJFC,B09SWY34SN,B0B5KWQYYD"
B0B76THD66,"Hoteon USB Desk Fan, 4 Speeds Oscillating Table Fan",N,https://www.amazon.in/dp/B0B76THD66,Kitchen,Fans,Hoteon,3.9,"B0F6D4FHG2,B0B67M8RPG,B0B76THD66,B0B67LYPFK,B0F8ZHM53X"
B0BBC3MY4W,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,N,https://www.amazon.in/dp/B0BBC3MY4W,Office Product,Pens,Classmate,4.3,"B07VV37FT4,B0CL43HPJD,B0BBC3MY4W"
B0BD8K6VZG,Meditive Kidsworth Swing Car/Magic Car Ride-On Toy Car for Kids (1-12 Year Old),N,https://www.amazon.in/dp/B0BD8K6VZG,Toy,Non-Pedal Ride-ons,MEDITIVE,4.6,"B0B9Y2WJXR,B0B9SZTM84,B0BD8K6VZG"
B0BLNQ3N1P,Ugaoo Organic Bone Meal Powder Fertilizer for Plants,N,https://www.amazon.in/dp/B0BLNQ3N1P,Lawn And Garden,Fertilizer & Soil,UGAOO,4.3,"B09P8RLMCZ,B0BLNQ3N1P,B09P8RR5F9"
B0BNGGYFHD,Pixaflo Sting Brass Long Body Bib Cock Tap with Wall Flange (Pack of 2) (Chrome),N,https://www.amazon.in/dp/B0BNGGYFHD,Home Improvement,Bath Faucets and Accessories,Pixaflo,3.9,B0BNGGYFHD
B0BPCZJP3T,Tommy Hilfiger White Dial Quartz Analog Watch for Men-NETH1792035,N,https://www.amazon.in/dp/B0BPCZJP3T,Watch,Analog,Tommy Hilfiger,3.9,B0BPCZJP3T
B0BQWYHY7G,"Royal Craft Expertise Mens watch box, Watch display case, Indian Rosewood watch box organizer for men, Velvet lining glass lid, Solid Gift for Him, Made for Special Occasions",N,https://www.amazon.in/dp/B0BQWYHY7G,Home,,Royal Craft Expertise,4.5,"B0DHY5Z9KQ,B0BRB6Z4K5,B0DGQ443RD,B0DCC9NHCY,B0BRB4L2ZZ,B0DCB8T1HX,B0BRB54MM8,B0BSFDTYYN,B0DDJJ4FCJ,B0BRB7CQB9,B0BQWYHY7G,B0BSFCTNR2,B0BRGB8P1R,B0D584P9D7,B0BSFGL5FM,B0BR177F6N,B0B1WRQTCZ,B0BSFDY4QL"
B0BV6L54JZ,Urban Born Metal Flower vase for Home Decor and Living Room Vintage Decor Antique Decor for Home décor,N,https://www.amazon.in/dp/B0BV6L54JZ,Home,Vases & Vase Fillers,Urban Born,4.3,"B0BTZ95N6D,B0BTZ87TKS,B0BV6KD65V,B0BTZ7NGV1,B0CW1VR5NL,B0BTZ8TLGH,B0BV6L54JZ"
B0BXQ25XQL,Apple iPhone 14 (512 GB) - Yellow,N,https://www.amazon.in/dp/B0BXQ25XQL,Wireless,Smartphones,Apple,4.6,B0BXQ25XQL
B0BY3F82G4,Pet Feeding Mat - Absorbent Food and Water Bowl Mat - No Stains Quick Dry Dog Mat - Accessories for Messy Drinkers,N,https://www.amazon.in/dp/B0BY3F82G4,Pet Products,"Feeding Supplies, Feeder, Bed Products",PADOOR,4.3,"B0CB391GMD,B0F5976SZV,B0BY3F82G4,B0F59879YZ,B0F59F7DFG,B0F593WXZY,B0F58YWMHF,B0F596W4X6,B0CBTKPLK9,B0F59LXK65,B0F59BKLYK,B0CBTL6S27,B0F58YFBV1,B0F59F4D5L,B0F59FFDC5,B0F58XS14M,B0CBTKDW6K,B0F59CXNXK,B0BX5YLFKM,B0F597455D,B0F592DHRG,B0F58XSPGT,B0F59CXNXJ,B0F58ZBSWW,B0F596K8NC,B0F598H28J,B0F593WCSG,B0F598BZ5C,B0F591CJ61,B0F58S6XJN,B0F59C1VHJ,B0CB32TCW9,B0F594YNY1,B0BX5ZT7FN,B0CB2XRBMJ,B0F5913QX1,B0F59J5PXZ,B0F59MB65L,B0C85TLB1B,B0CMCN8FLC,B0F59F44BB,B0F5979RFZ,B0F59DZ8RQ,B0F594PGD8,B0F599ZFSK,B0F592DHRC,B0F59F8R11,B0F5985TDQ,B0CMCM1LMP,B0F592Z72V,B0F594CNLV,B0F599FF5G,B0F59F7VK3,B0F593RH1D,B0F59F8H1Z,B0F592FJ6G,B0F59DWYGG,B0CB2VST1V,B0F5918GTH,B0F58Y87P3,B0F59GRHSN,B0F59CZBYF,B0F58ZFZZG,B0F58ZZVWH,B0F593R5KY,B0F596TZT1,B0F59725Y6,B0C992MR8B,B0F58SBJMD,B0BX5XC2K7,B0F58ZMXJ9,B0F59BLX21,B0BX9DPX7D,B0C85RZJDH,B0CB34M761,B0F59LN7LZ,B0F58X8869,B0F59GNSRC,B0CB36GHLL,B0F599WJ9B,B0F596DWRJ,B0BX62TCGZ,B0C98ZPB6X,B0F58X45FV,B0F58ZNPFH,B0F5962Q66"
B0C43GXT56,"3M Fast Bond Double Side Adhesive Tape for Metals,Plastic,Glass,Wood,High Strength, Temperature & Water Resistant, Provides Excellent Adhesion & Thermal Cycling Properties Bond (30mm X 20m)",N,https://www.amazon.in/dp/B0C43GXT56,Biss,"Adhesive Tapes, Industrial Fluid Adhesives & Sealants",3M,4.2,"B0C43GXT56,B0CMCXTN4T,B019Z80TXU,B0CMCY19YV,B0C46DQKM3,B0C437H4R8"
B0CG8NJVWD,Wild Stone Hydra Energy Premium Eau De Parfum for Lasting Perfume|Luxury Perfume Men,Y,https://www.amazon.in/dp/B0CG8NJVWD,Beauty,Unisex - Perfumes,Wild Stone,4.1,"B08B3HTMH6,B078PCSHXL,B08B3NMBTR,B07KPB58N6,B0CG8NJVWD,B01MRXSAGD,B08W8NM3WN"
B0CHYF9KYJ,"Milton Pro Cook Pressure Cooker 4.5 Litres Triply Stainless Steel Outer Lid Pressure Pan, Deep Fry Pan | Induction & Gas Stove Friendly | ISI-Certified, 100% Toxin-free, 5 Years Warranty | Silver",N,https://www.amazon.in/dp/B0CHYF9KYJ,Kitchen,Pressure Cookers,MILTON Pro cook,4.1,B0CHYF9KYJ
B0CW69NV6F,TOPLOT Jeans for Women || Bootcut Jeans || Regular Pant Baggy High Waist (5155),N,https://www.amazon.in/dp/B0CW69NV6F,Apparel,Womens Jeans,TOPLOT,3.9,"B0CVB6DV9M,B0CVB6DDKS,B0CVB87R7N,B0DB8MWVBZ,B0DB8M4FVN,B0DB8P2C9V,B0CVB66374,B0DB8P7TN7,B0DB8NDT1X,B0CW69NV6F,B0CVB75JSX,B0DB8Q798C,B0CVB77CLJ,B0CVB7KH96,B0DB8NXXBG,B0CVB5HQM4,B0CVB4LW5H,B0DB8L8ZMD,B0CVB66FB5,B0DB8JRNWL,B0DB8PK3J6"
B0CWZ3XVYR,"TOPTAG Washroom Men & Women Sign Board Self-Adhesive Wall Sticker Door Signage for Restroom, Toilet, Office, Stores, Cafe, Hotel, Restaurant, Business & Shop",N,https://www.amazon.in/dp/B0CWZ3XVYR,Office Product,Presentation/Display & Scheduling Boards,TOPTAG,4.5,"B0CWZ3XVYR,B0CWYSCT7B,B0D9JKNFJC,B0CWYRS3NQ,B0CWYSLKVH,B0D9JKGP27,B0CWYSNTXT,B0CWYSVGR5,B0CWYTNDD9,B0CWYSF4LV,B0CWYS1KNC"
B0CZYP2M6R,BTALI High Pressure Washer for Car/Bike Washing and Surface Cleaning | 2000 Watts Induction Motor |,N,https://www.amazon.in/dp/B0CZYP2M6R,Automotive,"Vehicle Tools, Exterior Care",BTALI,3.9,"B09BCJPJ95,B0CZYP2M6R,B0CZYPDZ3L"
B0D3FBVVXP,"Henko Matic Top Load Liquid Detergent - 3.2L Refill Pouch with Nano Fiber Lock Technology, 99.9% Germ Protection, Bio Stain Power & Ultra Color Care which maintains the Newness, Color & Shine",N,https://www.amazon.in/dp/B0D3FBVVXP,Drugstore,Laundry Liquid,Henko,4.5,B0D3FBVVXP
B0D4J3WCVD,MAYBELLINE lipstick matte finish jojobaoil stick,N,https://www.amazon.in/dp/B0D4J3WCVD,Beauty,Lips,"Maybelline,MAYBELLINE",4.0,"B09NYGRTH9,B09RX3NNS3,B0C6KJ6JZG,B0D4J3WCVD,B09HX5S4MM,B09HWT5L2K,B09NYH4S4H,B09HX7M6W1,B09HWTBC6V"
B0D6G181LN,Sunflame Gas Stoves,N,https://www.amazon.in/dp/B0D6G181LN,Kitchen,Cooktops - Non Electric - LPG stoves with less than 4 burners.,SUNFLAME,3.8,"B01NBD05MU,B00J4YGL7O,B00KFGN420,B0D6G181LN"
B0D92SH5R3,Beco Serving Napkin/tissue papers,N,https://www.amazon.in/dp/B0D92SH5R3,"Office Product,Biss","Specialty & Tissue Paper, Paper Products",Beco,4.4,"B0D92SH5R3,B0CR5W5S17,B0CR5WSJRD"
B0DCGNSZFZ,GRECIILOOKS Men's Rayon Regular Fit Casual Shirt || Stylish || Printed|| Formal||Solid Short Sleeve || Trendy ||Summer-Button Down (Available in Plus Size),N,https://www.amazon.in/dp/B0DCGNSZFZ,Apparel,"Mens Pyjamas & Lounge Pants, Mens Suits, Mens Pyjama Sets & Night Suits",GRECIILOOKS,3.7,"B0CBM7SQBJ,B0CBM71K2V,B0CBM5PKM9,B0CBM7HP8J,B0CBM6MMYC,B0CBM54QG1,B0CBM5F4L6,B0CBM6RMNM,B0CBM82X1S,B0CBM72ZRL,B0CBM82DLW,B0CBM7JVSG,B0CBM696C3,B0CBM79F43,B0CBM6YTP4,B0CBM5ZQVW,B0CBM6JRMC,B0CBM6F5J1,B0CBM8R4QB,B0CBM6WQVZ,B0CBM6YTPW,B0CBM62RBY,B0CBM7KR9K,B0CBM7WZQ4,B0CBM8MQ2Z,B0CBM69QRB,B0CBM59MQM,B0CBM6DTB7,B0CBM8F24Y,B0F6KDFVV1,B0CBM5H4DZ,B0CBM6M5Q4,B0CBM5L6N7,B0CBM7Y9VD,B0CBM6FFM8,B0CBM6VXQ7,B0CBM6H33F,B0CBM5P2DL,B0CBM88KC8,B0CBM69TM2,B0CBM5QJ2V,B0CBM7W1NK,B0CBM7NC7G,B0CBMB1C4S,B0CBM821YW,B0DCGNSZFZ,B0CBM4YG1X,B0CBM69WCS,B0CBM64MP9,B0CBM821ZH,B0CBM6H1J3,B0CBM9MY4Z,B0CBM673XX,B0CBM86S1G,B0CBM74B55"
B0DCNHKM8F,Imagimake Spin n Pop - Bracelet & Jewellery Making Kit for Kids & Teens,N,https://www.amazon.in/dp/B0DCNHKM8F,"Home,Toy",Pearls & Jewelry,Imagimake,4.2,"B0DBZV5BMV,B0DBZSPC2K,B0DCNHKM8F"
B0DDQ5KGQW,"Acko 2 Year Total Protection Plan for Appliance from Rs 20,001 to Rs 30,000 (Email Delivery)",N,https://www.amazon.in/dp/B0DDQ5KGQW,Electronics,Services,Acko,3.7,B0DDQ5KGQW
B0DF365WGP,Lukzer Sofa Cover (Curved Diamond) 20+,N,https://www.amazon.in/dp/B0DF365WGP,Home,Slipcovers,Lukzer,3.6,"B0DNB5YQR9,B0DMF6QFDZ,B0DNB77214,B0DNB6MKJQ,B0DF2S4KRS,B0DF2SLLP8,B0DMF8S4QH,B0DF2QQCVT,B0DF32K2LD,B0DF2T8B81,B0DNB6R33W,B0DF2RQBLP,B0DMFBVDPQ,B0DF2VKF4X,B0DF2XX292,B0DF2XSJGW,B0DF2VQTVY,B0DF31Q2YH,B0DNB71CVT,B0DF2SWKQS,B0DNB6LQ7J,B0DF2W4DHV,B0DNB6HRJM,B0DNB5BWMN,B0DNB77FTR,B0DF349X1Y,B0DF2WDD13,B0DNB7D6YN,B0DNB6WKVL,B0DF34CHS2,B0DF36FTNY,B0DNB6MLH9,B0DNB6MKJT,B0DF2WWC4T,B0DF33KKMG,B0DMFC4ZPN,B0DF2V53KV,B0DMF8QV8M,B0FBMGZ3QT,B0DNB3R7GM,B0DF7N8H6N,B0DF2TY91Y,B0DF2T885R,B0DF2VK3BH,B0DF2VDXX7,B0DF36R13B,B0DF2TB16Y,B0DF2VJFK3,B0DF31XW4Y,B0DMFCMXT3,B0DNB6GXXG,B0DMFBPTM6,B0DNB6R33T,B0DNB6D4ZN,B0DNB7KJGR,B0DF3149TZ,B0DNB8LFSR,B0DF332GFH,B0DF34LSHF,B0DF32DN4W,B0DMF71WJB,B0DNB6XSHM,B0DF2W4MTL,B0DF365WGP,B0DF2XFF4C,B0DF2ZZNCP,B0DF2WKRDG,B0DF2VRHNS,B0DNB73D1P,B0DF35FH6D,B0DF323DNL"
B0D2WL2522,Amazon Brand - Symactive PVC Transparent Waterproof Reusable Poncho,N,https://www.amazon.in/dp/B0D2WL2522,Sports,"Clothing, Other Equipment",Amazon Brand - Symactive,3.7,"B0CXF6R2Y5,B0D2WL2522,B0CXF14JDB,B0CXF2HPSR,B0CXF1JMXY,B0CXF1YKWQ,B0CXF23B7H,B0CXF265RK"
B0D4V999HB,Epoke Crystal Clear Epoxy Art Resin Kit,N,https://www.amazon.in/dp/B0D4V999HB,"Toy,Biss",Industrial Fluid Adhesives & Sealants,Epoke,4.3,"B0D4V999HB,B0C43G1V6R,B07GC1H57Z,B08HHST5YB,B07GBZJ3P4"
B0D92GVWFR,HAIDER ALI AND SONS Pure Linen Ethnic Wear Saree For Women's (With Blouse)_,N,https://www.amazon.in/dp/B0D92GVWFR,Apparel,Womens Sarees,HAIDER ALI AND SONS,3.8,"B0D92GVWFR,B0D92GPZ24,B0D92DNV5H,B0D92GCBBK,B0D92FCHC7,B0D92DQPL4,B0D92G1F9Y,B0D92B34VY,B0D92G7K59,B0D92FFQJ2"
B0DD79Q8MV,Alan Jones Clothing Boys Fleece Warm Winter Joggers | Soft Brushed Inside | Ribbed Waist & Hems,N,https://www.amazon.in/dp/B0DD79Q8MV,Apparel,"Boys Trackpants & Joggers, Boys Pants",Alan Jones Clothing,4.2,"B0DD7C8MTT,B0DD78PLW9,B0DD7815C1,B0DD79KFTY,B0DD79NJXB,B0DD78W329,B0DD79WL1J,B0DD79F95P,B0DD79W7WS,B0F48RQS32,B0F48QT9B1,B0DD7C3NN1,B0DD78DBDB,B0DD7BQL5V,B0DD793CWJ,B0DD7B7XV7,B0DD7BMDR3,B0DD79DKXM,B0DD7C1N7M,B0DD7CGD7S,B0DD7CHB4K,B0DD773C3G,B0DD77R3G1,B0F48P9TJZ,B0DD79Q8MV,B0F48QPNKL,B0DD7BRMF6,B0F48Q2FM2,B0DD7CPHG7,B0DD78PR9H,B0F48S7CD6"
B0DHD5NCT8,DIWAS BY MANYAVAR Men's Art Silk Self Design Kurta (1pc),N,https://www.amazon.in/dp/B0DHD5NCT8,Apparel,Mens Kurta Sets,DIWAS BY MANYAVAR,4.0,"B0DG8PXMLV,B0FRRQC2Q3,B0FRRTNWR5,B0DG8PN4GB,B0F32JXLXQ,B0FRRWBRJP,B0FF4S1K7H,B0DG8NXT9M,B0FRRV3R8Z,B0FF4XDRSS,B0FRRRLN14,B0FF4T8MC5,B0FF4V5BFM,B0F32HPKY7,B0FF4WRWDT,B0DG8QYCZV,B0F32JLKY5,B0FF4X9SQ9,B0FF4V3B5X,B0F32M87K9,B0FF4SXS5L,B0F32J9VZW,B0FRRPHRXR,B0FF4WFDYM,B0DHD33JKB,B0FF4RZBC6,B0DG8RH55Q,B0FF4YQ3Q5,B0DHD5NCT8,B0F32JMLBT,B0FF4TRMTS"
B0DHVV7S5C,"Boat Airdopes 800 w/Surround Sound by Dolby Audio, 4 Mics w/AI-ENx, Adaptive EQ by Mimi",N,https://www.amazon.in/dp/B0DHVV7S5C,Electronics,Headphones,boAt,4.1,"B0DXVVGGQR,B0DGTR5YJX,B0D1V9Y875,B0D1V8CKFQ,B0D1V9Q6XQ,B0D1V9FYMK,B0DXVQCPC6,B0DGTTPPT2,B0DHVV7S5C"
B0DKP5G9VR,Dr. Sheth's Kesar & Kojic Acid Moisturizing Cream | For Normal to Combination Skin | Reduces Pigmentation | 48hr Deep Hydration | Non Sticky | Formulated with NMFs | For Men & Women,N,https://www.amazon.in/dp/B0DKP5G9VR,Beauty,Face,Dr. Sheth's,3.9,"B0DHX3V43Q,B0DKP5G9VR,B0DJLW7M5K"
B0DL638C3H,Kuber Industries Durable 3 Tray Set for Serving Snacks with Handles | Multi-Use Nashta Plate & Kitchen’s Tea Tray | Perfect for Hosting Guests at Home & Hotels | Hexagon Print - Black,N,https://www.amazon.in/dp/B0DL638C3H,Home,,Kuber Industries,3.8,B0DL638C3H
B0DNT199WJ,"PATPAT®Christmas Tree for Home Decor, Premium Artificial Snow Tree, Office School House Restaurants Store Decoration",N,https://www.amazon.in/dp/B0DNT199WJ,Home,Seasonal Decorations,PATPAT,4.2,"B0FJ19W8D8,B0FHV39R5S,B0BGJ1H5FX,B0DNS4WMRN,B0FJ19WWDC,B0DNT199WJ"
B0DX25QNZ6,Amazon Brand - Vedaka Sundekhani Raisins/Dryfruit combo,N,https://www.amazon.in/dp/B0DX25QNZ6,Grocery,Seeds and Dried Fruit (except raisins and cashew kernals),Vedaka,4.2,"B0BTHYWT53,B07GR82XJR,B0DX25QNZ6,B0D9NZG91Y,B0BVVVGN99"
B0F1TGF39G,"realme P3 5G with 6.67″ FHD+ 120Hz AMOLED Display (6 GB RAM, 128 GB ROM) Comet Grey",N,https://www.amazon.in/dp/B0F1TGF39G,Wireless,Smartphones,realme,4.2,B0F1TGF39G
B0F3TM7CZ9,"Creation India Craft Vintage Wooden Watch Box for Men, Timepiece Storage & Organizer, Watch Display Case, Jewelry Box for Women, Anniversary Gift for Husband",N,https://www.amazon.in/dp/B0F3TM7CZ9,Home,,Creation India Craft,4.6,"B0DVPTP31Z,B0F38QLPHT,B0DV3S4M1D,B0DVR5SJL5,B0DTKN5JGW,B0F92M54CN,B0DZNXKHMB,B0F4RF8Q9H,B0F3TM7CZ9,B0FYPQ9C2Z,B0CHPD5N3Z,B0FP9PTJZP,B0DVT8QCYM,B0DWSKSQ9Y,B0CHPC5D49,B0D929KLVH,B0F3JC4DPQ,B0D7W81Q7Y,B0D6MTRC1W,B0FHDYZZ3M,B0D7Z9WLNZ,B0CV1CWYN2,B0F6NH9BZY,B0DV3SV9HZ,B0CTRZ4B9P"
B0F9FSS6Z2,"Furniflix Footsy Shoe Rack with Cushion Seat | Engineered Wood Shoe Cabinet for Entryway, Bedroom & Living Room",N,https://www.amazon.in/dp/B0F9FSS6Z2,Furniture,Shoe Racks- Large,FURNIFLIX,4.6,"B0DFYTL3VJ,B0F9FSS6Z2,B0DG2YX7R3,B0DF6P6NKF,B0DF6NDWWK"
B0F9YHRWYZ,"Safari Pentagon Neo 8 Wheels Trolley Bag Hard Case Polypropylene, 360 Degree Wheeling Luggage, Travel Bag, Suitcase for Travel, Trolley Bags for Travel",N,https://www.amazon.in/dp/B0F9YHRWYZ,Luggage,"Hardside,Unknown",Safari,4.0,"B0DT1D8XHN,B0F6VBKJGC,B0F6VBJC93,B0DT1C84BM,B0F6V91W99,B0DT19DH8Z,B0DT1D7S18,B0F9YHRWYZ,B0DT1C44YZ,B0DT1CCF32,B0DT1CGWMH,B0DT19P81C,B0F6VBND84,B0F6V9JVHX,B0DT1C9ZNJ,B0DT1CZ6XK"
B0FBBSY7PS,"AKWAY Wicker basket for modular kitchen | wicker basket for kitchen storage | Wicker basket for onion, patato",N,https://www.amazon.in/dp/B0FBBSY7PS,Home,Storage,AKWAY,4.4,"B0FBBSY7PS,B0FB9CZJSX,B0FB9BYQFL,B09325XQYC,B08TTYXP6Q,B0932BNNWY,B088FWWP7Y"
B0FC6DJZP9,"WErFIT yoga mat for men & women with Carry Bag | Size: 2.5 X 6 Feet, 10mm Thick, TPE Material | Exercise mat for Home Workout | gym mat for Fitness Pilates & Meditation, Anti Tear & Anti Slip",N,https://www.amazon.in/dp/B0FC6DJZP9,Sports,Gym Mats,WERFIT,4.5,"B0DFWT8SPT,B0BJKVWCZ5,B0FC6DJZP9,B0DYDZDMFS,B0DFWRKBSW,B0BJ774ZLJ,B0DFWSM5XZ,B0BJ772Q98,B0DXFMFPPB,B0DFWT2HV5"
